word,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
προαγωγή,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προαιρετικά,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προαιρετικός,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προανάκρουσμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προαναφερθείς,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προαπαιτούμενο,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προαύλιο της κολάσεως,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προβάδισμα,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
προβάλλοντας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προβατίνα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προβλέπεται,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προβλέποντας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προβλέπω,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
προβλέπων,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προβλήτα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προβλεπτικός,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προβληματισμός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προβολέας,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προβολή,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
προγνωστικός,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προγονικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
προγραμματιστής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προδίδω,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0
προδιάθεση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προδιαθέτω ,0.0,,,,,,,,,
προδικαστικός,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προδοσία,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0
προδότης,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
προεδρία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προεδρίες,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προειδοποίησε,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0
προειδοποίηση,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
προειδοποίητος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προειδοποιητικός,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
προειδοποιώ,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
προεξοχή,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
προεργασία ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προετοιμάζω,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προετοιμασία,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προετοιμασμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προηγουμένως,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προηγούμαι,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
προηγούμενο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προηγούμενος,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
προθάλαμος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προθέσεις,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προθυμία,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5
προιδεάζω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προικίζω,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
προικισμένος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προικοδότηση,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
προκάτοχος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προκήρυξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προκαθορισμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προκαλέσει,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προκαλεί κατάθλιψη,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
προκαλούνται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προκαλώ,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0
προκατάληψη,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προκαταβολή,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0
προκαταρκτικός,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προκατειλημμένος,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
προκηρύσσω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προκλητικός,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
προκριματικά,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προκύπτω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προλέγω,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προλετάριος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προλεταριάτο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προλεχθείς,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προληπτικό,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προληπτικός,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
προμήθειες,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προμελετημένη,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
προμηθευτής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προμηθεύω,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5
προνοητικός,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προνομιακός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προνομιούχος,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
προνόμιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προνύμφη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προξενιτής,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προοίμιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προοδευτικός,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προοπτικά,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προοπτική,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προορίζονται,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προορισμός,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
προπάνιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προπάτορες,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
προπέλα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προπαγάνδα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προπαρασκευαστής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προπονητής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
προπόρευση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προπύργιο,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προς τα έξω,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προς τα εκεί,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προς τα εμπρός,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προς τα κάτω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προς τα μέσα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προς τα πάνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προς τα πίσω,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
προσάρτημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσάρτηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσέγγιση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσέδεσα,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προσέτι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσήλωση,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσανατολισμός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσαραγμένος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προσαρμογή,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5
προσαρμόζω,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προσαρμόσιμος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσαρτώ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσαύξηση,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προσβάλλω,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.0
προσβάσιμος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσβεβλημένος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
προσβληθεί,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
προσβλητικός,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0
προσβολή,1.0,0.0,0.8,0.6,0.0,1.0,0.0,0.6,0.4,0.0
προσγείωση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσγειώθηκε,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσδεμένο,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προσδιορίζεται,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσδιορίσιμη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσδιορισμός,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
προσδοκία,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προσδοκώ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
προσεγγίζοντας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσεγγιστικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσεγμένα,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσεκτικά,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προσεκτικός,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.8571428571428571,0.0,0.0,0.5714285714285714
προσευχή,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσεχής,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσεχτικός,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
προσεύχομαι,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
προσηλωμένος,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προσθέτω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσθήκη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσιτός,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσκαλώ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
προσκολλημένος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προσκυνητής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσκόλληση,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
προσκύνημα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσλήψεις,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
προσμονή,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσομοίωση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσοφθάλμιο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσπάθεια,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προσπαθώ,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προσπεράσεις,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσποίηση,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προσποιητός,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προσποιούμαι,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
προσποιώντας,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προστάτης,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
προστασία,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
προστατευτικός,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
προστατεύονται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
προστατεύω,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσφέρονται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσφορά,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
προσφυγή,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσφωνώ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσχέδιο,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσχώρηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσωπίδα,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
προσωπικό,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσωπικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
προσωπογραφία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσωποληψία,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προσωποποίηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσωρινά,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσωρινή διαμονή,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσωρινός,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προσόρμιση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προτίθεται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προτίμηση,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προτείνω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
προτεραιότητα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προτεστάντης,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
προτιμώ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
προτομή,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προτρέπω,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προτροπή,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
προφέρω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προφήτης,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333
προφανώς,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προφητεία,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προφητεύω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προφητικός,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προφορά,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προφορικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προφυλακή,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
προφυλακίζω,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
προφυλακτικό,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
προφύλαξη,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
προχωρημένος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
προχωρώ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προχωρώντας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προχώρηση,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
προωθούνται,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προωθώ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προωθώντας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προϊστορικός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προϊόν,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προϋποθέτω,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προϋπολογισμός,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
προϋπόθεση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
προώθηση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωί,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωκτικός,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
πρωτάκουστος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
πρωταγωνιστής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωταγωνιστώ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωταθλητής,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
πρωταρχική,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
πρωταρχικός,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
πρωτεΐνη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτείο,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
πρωτεύον,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτεύοντα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτοβουλία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτοετής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτοπορία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτοπόρος,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
πρωτοτοκία,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτοτυπία,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
πρωτοφανής,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
πρωτόγονος,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
πρωτόζωα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτόκολλο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτότοκος,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5
πρωτότυπο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρωτότυπος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόβα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόβατο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόβλεψη,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.5
πρόβλημα,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
πρόγνωση,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόγονος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόγραμμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόδρομος,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
πρόθεμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόθεση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόθυμα,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
πρόθυμος,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
πρόκληση,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0
πρόληψη,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
πρόλογος,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόνοια,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόξενος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
πρόοδος,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0
πρόσβαση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσθεση,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσθετος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσκληση,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
πρόσοδοι,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσοδος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσοψη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσφατα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσφατος,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσφορο,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
πρόσφορος,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
πρόσφυγας,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
πρόσφυμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσχαρος,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
πρόσχημα,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
πρόσωπα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόσωπο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόταση,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0
πρότυπο,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόχειρο φαγητό,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
πρόχειρος,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
πρόχωμα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόωρα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρόωρος,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
πρόωρος ανάφλεξη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρύμνη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρύτανη,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρύτανης,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
πρώτα,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
πρώτος,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
πτέρυγα,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
